nome_completo_do_carro,ano,preco_de_venda_USD,km_rodado,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,assentos,preco_de_venda_USD_normalizado,consumo_do_combustivel_kmpl_normalizado,preco_de_venda_USD_binned,tipo_de_combustivel_Diesel,tipo_de_combustivel_Petrol
Hyundai i20 1.2 Magna Executive,2014,5684.931506849315,72000.0,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,-0.2924973948664744,-0.1975059545347381,Baixo,0,1
Maruti Swift VXI BSIV,2015,6506.8493150684935,51000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,-0.21906273564236306,0.65211666298653,Baixo,0,1
Maruti Ignis Zeta,2017,7191.780821917808,29000.0,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5.0,-0.15786718628893706,0.3747398672663514,Baixo,0,1
Maruti Wagon R VXI 1.2,2015,5000.0,28000.0,Petrol,Dealer,Manual,First Owner,20.52,1197.0,81.8,5.0,-0.35369294421990044,0.28228093535962484,Baixo,0,1
Maruti Swift VDI BSIV,2011,5136.986301369863,97000.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,-0.3414538343492152,1.4517614794771356,Baixo,1,0
Maruti Swift Dzire VDI,2018,10479.45205479452,59000.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.02,5.0,0.13587145060750822,2.251406295967741,Baixo,1,0
Maruti Swift Dzire VDI,2019,10547.945205479451,27000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.14199100554285082,2.251406295967741,Baixo,1,0
Renault KWID RXT,2018,4794.520547945205,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,-0.3720516090259283,1.4442648093225368,Baixo,0,1
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,13561.643835616438,15000.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,0.4112514226979255,1.4267725789618046,Baixo,1,0
Maruti Swift Dzire VDI,2019,10958.90410958904,35700.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.02,5.0,0.17870833515490636,2.251406295967741,Baixo,1,0
Volkswagen Polo Diesel Comfortline 1.2L,2013,4452.054794520548,120000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,-0.4026493837026413,0.6696088933472621,Baixo,1,0
Volkswagen Polo Diesel Comfortline 1.2L,2013,4931.5068493150675,80000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,-0.3598124991552431,0.6696088933472621,Baixo,1,0
Maruti Alto K10 2010-2014 VXI,2010,2027.3972602739725,120000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,-0.6192816284137697,0.3822365374209511,Baixo,0,1
Maruti Baleno Delta 1.3,2017,9178.082191780824,36000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,0.019599906835998656,1.9990184007628944,Baixo,1,0
Toyota Etios Liva GD,2014,5904.095890410959,120000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,-0.27291604298436506,1.0494401811802998,Baixo,1,0
Renault KWID Climber 1.0 MT BSIV,2019,4109.58904109589,35000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,-0.4332471583793544,0.904504558191378,Baixo,0,1
Ford Figo Diesel Titanium,2010,3561.6438356164385,70000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,-0.4822035978620953,0.15233865267990152,Baixo,1,0
Maruti Swift Dzire VDi,2012,4383.5616438356155,90000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,-0.4087689386379839,-0.02258365092741829,Baixo,1,0
Tata Nexon 1.2 Revotron XM,2018,9589.041095890409,35000.0,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,0.05631723644805419,-0.5973283627800413,Baixo,0,1
Volkswagen Polo Petrol Highline 1.2L,2012,5684.931506849315,80000.0,Petrol,Individual,Manual,First Owner,16.47,1198.0,73.9,5.0,-0.2924973948664744,-0.7297695355112982,Baixo,0,1
Maruti Swift Vdi BSIII,2008,3561.6438356164385,120000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,-0.4822035978620953,-0.3974171586573897,Baixo,1,0
Toyota Etios Liva G,2015,7054.7945205479455,30000.0,Petrol,Individual,Manual,First Owner,17.71,1197.0,78.9,5.0,-0.17010629615962222,-0.419907169121188,Baixo,0,1
Ford EcoSport 1.5 TDCi Titanium BSIV,2017,12794.520547945205,101000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,0.34271240742208825,0.844531196954582,Baixo,1,0
Ford Fiesta 1.4 Duratorq ZXI,2007,2876.7123287671234,110000.0,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5.0,-0.5433991472155213,-0.3974171586573897,Baixo,1,0
Honda Jazz 1.2 VX i VTEC,2015,9589.041095890409,22700.0,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,0.05631723644805419,-0.17251705401940726,Baixo,0,1
Hyundai Grand i10 Sportz,2016,7191.780821917808,45000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,-0.15786718628893706,-0.12253925298874452,Baixo,0,1
Maruti Eeco 5 Seater AC BSIV,2011,3424.6575342465753,36000.0,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,5.0,-0.4944427077327805,-1.0046474411799438,Baixo,0,1
Maruti Swift Dzire ZDI,2015,7876.712328767123,57000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,-0.09667163693551098,1.7991071966402423,Baixo,1,0
Tata Tiago 1.05 Revotorq XZ,2018,7397.260273972603,33000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,-0.1395085214829092,1.9715306101960297,Baixo,1,0
Ford Figo Petrol Titanium,2011,3287.671232876712,80000.0,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,-0.5066818176034658,-0.9471729699946814,Baixo,0,1
Datsun RediGO S,2018,3835.616438356165,50000.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,-0.4577253781207248,0.8270389665938499,Baixo,0,1
Maruti Ritz VDi,2011,4794.520547945205,118000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,-0.3720516090259283,0.4272165583485476,Baixo,1,0
Tata Nexon 1.5 Revotorq XZ Plus,2018,13424.657534246577,20000.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,0.39901231282724026,0.5271721604098729,Baixo,1,0
Tata Nexon 1.5 Revotorq XZ Plus,2018,13287.657534246577,21871.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,0.3867719790455679,0.5271721604098729,Baixo,1,0
Tata Indica Vista TDI LX,2014,3835.616438356165,100000.0,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,-0.4577253781207248,-0.07256145195808097,Baixo,1,0
Maruti Alto 800 LXI Airbag,2015,3424.6575342465753,70000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,-0.4944427077327805,0.8370345267999822,Baixo,0,1
Tata Tiago 1.2 Revotron XZ,2018,6849.315068493151,25000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,-0.18846496096565007,1.1119124324686285,Baixo,0,1
Maruti Alto 800 LXI Optional,2017,4328.767123287671,25000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,-0.4136645825862581,1.3268169769004785,Baixo,0,1
Maruti Alto 800 VXI Optional,2018,4794.520547945205,50000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,-0.3720516090259283,1.3268169769004785,Baixo,0,1
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,13013.698630136987,14000.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,0.3622949832151847,0.5271721604098729,Baixo,1,0
Volkswagen Vento 1.6 Highline,2014,5890.41095890411,100000.0,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.2,5.0,-0.2741387300604465,-1.0871108128805376,Baixo,0,1
Skoda Rapid 1.6 MPI AT Elegance,2013,5410.95890410959,35000.0,Petrol,Individual,Automatic,Second Owner,14.3,1598.0,103.5,5.0,-0.31697561460784485,-1.2720286766939897,Baixo,0,1
Maruti Ritz VDi,2012,3424.6575342465753,89000.0,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,-0.4944427077327805,0.951983469170507,Baixo,1,0
Tata Tiago 1.2 Revotron XTA,2018,6849.315068493151,5000.0,Petrol,Individual,Automatic,First Owner,23.84,1199.0,84.0,5.0,-0.18846496096565007,1.1119124324686285,Baixo,0,1
Hyundai Grand i10 1.2 Kappa Asta,2013,5753.424657534247,21000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,-0.2863778399311317,-0.12253925298874452,Baixo,0,1
Maruti Alto K10 LXI,2017,3972.6027397260273,10000.0,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,-0.4454862682500396,1.1394002230354927,Baixo,0,1
Maruti Swift Dzire VDI,2017,10273.972602739726,30000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.11751278580148035,2.251406295967741,Baixo,1,0
Maruti Ritz VDi,2011,3424.6575342465753,90000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0,-0.4944427077327805,0.4272165583485476,Baixo,1,0
Honda Brio Exclusive Edition,2014,4589.04109589041,33033.0,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0,-0.3904102738319561,0.0024052495879126005,Baixo,0,1
Hyundai Grand i10 AT Asta,2015,6369.863013698629,63063.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,-0.2313018455130483,-0.12253925298874452,Baixo,0,1
Maruti Wagon R LXI Minor,2007,1369.86301369863,70000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,-0.6780293557930587,-0.12253925298874452,Baixo,0,1
Maruti Wagon R LX BSIII,2007,1369.86301369863,80000.0,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5.0,-0.6780293557930587,-0.5223616612340468,Baixo,0,1
Maruti Swift Dzire VDi,2012,4671.232876712329,120000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,-0.38306680790954495,-0.02258365092741829,Baixo,1,0
Hyundai Grand i10 1.2 CRDi Sportz,2017,8219.17808219178,50000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,-0.06607386225879798,1.1518946732931583,Baixo,1,0
Honda City i DTEC VX,2014,8904.109589041096,167000.0,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5.0,-0.00487831290537181,1.4267725789618046,Baixo,1,0
Chevrolet Spark 1.0 PS,2008,1034.6164383561645,80000.0,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,5.0,-0.7079821293795866,-0.8472173679333556,Baixo,0,1
Tata Indigo CS eLX BS IV,2014,2945.205479452055,100000.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0,-0.5372795922801786,1.4017836784464728,Baixo,1,0
Maruti Ciaz ZDi Plus SHVS,2017,8904.109589041096,60000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,-0.00487831290537181,2.173940704370214,Baixo,1,0
Renault Captur 1.5 Diesel RXT,2017,12328.767123287671,50000.0,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,0.3010994338617585,0.2447975845866281,Baixo,1,0
Hyundai i20 Sportz 1.2,2014,6849.315068493151,17000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,-0.18846496096565007,-0.1975059545347381,Baixo,0,1
Maruti Baleno Delta 1.2,2017,7534.246575342466,46000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,-0.12726941161222394,0.5021832598945412,Baixo,0,1
Maruti Swift VDI Optional,2015,6506.8493150684935,60000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,-0.21906273564236306,1.4517614794771356,Baixo,1,0
Hyundai Xcent 1.1 CRDi SX,2015,5821.917808219178,60000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,-0.28025828499578914,1.2518502753544842,Baixo,1,0
Toyota Corolla Altis Diesel D4DJ,2012,6534.232876712329,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,21.43,1364.0,87.2,5.0,-0.2166161375792131,0.5096799300491409,Baixo,1,0
Chevrolet Spark 1.0 LS,2011,2054.794520547945,40000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,-0.6168338064396327,-0.347439357626727,Baixo,0,1
Maruti Alto LXi,2011,3082.1917808219177,90000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,-0.5250404824094935,0.07737195113390706,Baixo,0,1
Maruti Alto LXi,2010,2602.739726027397,80000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,-0.5678773669568917,0.07737195113390706,Baixo,0,1
Maruti Alto LX,2003,1369.86301369863,164000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,-0.6780293557930587,0.07737195113390706,Baixo,0,1
Honda Jazz VX,2016,7534.246575342466,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,-0.12726941161222394,-0.2974615565960644,Baixo,0,1
Honda Amaze V CVT Petrol BSIV,2019,10671.232876712327,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,0.15300620442646748,-0.09755035247341276,Baixo,0,1
Hyundai Grand i10 1.2 Kappa Magna AT,2016,6506.8493150684935,45629.0,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197.0,81.86,5.0,-0.21906273564236306,-0.12253925298874452,Baixo,0,1
Hyundai Venue SX Plus Turbo DCT BSIV,2019,15410.95890410959,3500.0,Petrol,Dealer,Automatic,First Owner,18.15,998.0,118.35,5.0,0.576479405952176,-0.30995600685373026,Baixo,0,1
Maruti Wagon R LXI Optional,2018,5890.41095890411,14000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,-0.2741387300604465,0.2797820453080922,Baixo,0,1
Mahindra XUV300 W8 Option BSIV,2019,15506.849315068494,20000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,110.0,5.0,0.5850467828616556,-0.5973283627800413,Baixo,0,1
Maruti Wagon R LXI BS IV,2017,4821.9178082191775,68850.0,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,5.0,-0.3696037870517912,-0.12253925298874452,Baixo,0,1
Tata Tiago 1.2 Revotron XE,2016,3465.739726027397,45775.0,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.0,5.0,-0.4907721986825619,1.1119124324686285,Baixo,0,1
Chevrolet Spark 1.0 LT,2012,1095.8904109589039,70000.0,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,5.0,-0.7025075755344291,-0.7972395669026929,Baixo,0,1
Maruti Wagon R LXI,2015,4287.6712328767135,68203.0,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,-0.4173363155474636,0.5996399719043338,Baixo,0,1
Hyundai Grand i10 SportZ Edition,2014,5205.479452054795,30000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,-0.3353342794138726,-0.12253925298874452,Baixo,0,1
Renault KWID RXL,2018,4794.520547945205,25000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,-0.3720516090259283,1.4442648093225368,Baixo,0,1
Renault Duster 85PS Diesel RxE,2016,8219.17808219178,90000.0,Diesel,Individual,Manual,Second Owner,19.87,1461.0,83.8,5.0,-0.06607386225879798,0.11985308200997093,Baixo,1,0
Tata Manza Aqua Quadrajet,2011,1205.4794520547944,97343.0,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,5.0,-0.6927162876378811,-0.14752815350407544,Baixo,1,0
Hyundai i10 Sportz,2014,3972.6027397260273,31000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,-0.4454862682500396,0.2422986945350945,Baixo,0,1
Hyundai EON D Lite Plus,2014,2465.7534246575337,62000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,-0.5801164768275769,0.4272165583485476,Baixo,0,1
Chevrolet Beat LS,2010,1506.849315068493,60000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0,-0.6657902459223735,-0.1975059545347381,Baixo,0,1
Maruti Alto K10 VXI,2018,5342.465753424657,10000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,-0.32309516954318745,1.1394002230354927,Baixo,0,1
Hyundai i20 Asta 1.2,2015,7534.246575342466,70000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,-0.12726941161222394,-0.1975059545347381,Baixo,0,1
Hyundai EON Era Plus,2013,3767.123287671233,20000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,-0.4638449330560674,0.4272165583485476,Baixo,0,1
Maruti SX4 Vxi BSIII,2009,3424.6575342465753,125876.0,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,5.0,-0.4944427077327805,-1.0971063730866701,Baixo,0,1
Maruti Celerio VXI AT,2014,4452.054794520548,65204.0,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,-0.4026493837026413,0.9269945686551762,Baixo,0,1
Hyundai Venue SX Plus Dual Tone Turbo DCT,2019,15753.424657534246,2286.0,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998.0,118.35,5.0,0.6070771806288888,-0.30995600685373026,Baixo,0,1
Maruti Swift AMT ZXI,2018,8972.602739726028,15732.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,0.0012412420299708071,0.65211666298653,Baixo,0,1
Maruti Ignis 1.2 Zeta BSIV,2018,7191.780821917808,33000.0,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5.0,-0.15786718628893706,0.3747398672663514,Baixo,0,1
Hyundai i10 Magna 1.1L,2014,4109.58904109589,100000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,-0.4332471583793544,0.10485974170077147,Baixo,0,1
Honda City i VTEC VX,2018,12671.232876712329,28900.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,0.3316972085384716,-0.3974171586573897,Baixo,0,1
Honda City 1.5 S MT,2017,9246.575342465754,49523.0,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,5.0,0.025719461771341275,-0.5973283627800413,Baixo,0,1
Maruti Vitara Brezza VDi,2018,10205.479452054797,48000.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.11139323086613774,1.2268613748391533,Baixo,1,0
Maruti Vitara Brezza ZDi,2018,11438.356164383562,17000.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.22154521970230467,1.2268613748391533,Baixo,1,0
Volkswagen Polo 1.5 TDI Comfortline,2019,9520.54794520548,36800.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5.0,0.050197681512711576,0.18732311340136568,Baixo,1,0
Maruti Vitara Brezza LDi Option,2018,9931.506849315068,36521.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.08691501112476728,1.2268613748391533,Baixo,1,0
Maruti Swift Dzire VXI 1.2 BS IV,2017,8493.150684931506,90000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,-0.04159564251742751,0.65211666298653,Baixo,0,1
Maruti Zen Classic,1998,794.5205479452055,80000.0,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5.0,-0.7294336172499366,-0.5223616612340468,Baixo,0,1
Nissan Sunny Diesel XL,2014,4589.04109589041,71000.0,Diesel,Dealer,Manual,First Owner,21.64,1461.0,84.8,5.0,-0.3904102738319561,0.5621566211313371,Baixo,1,0
Renault Duster 85PS Diesel RxL,2015,6643.821917808219,75000.0,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.8,5.0,-0.20682484968266496,0.11985308200997093,Baixo,1,0
Maruti Ciaz ZXi Plus,2015,8356.164383561643,33000.0,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,-0.053834752388112736,0.33475762644182105,Baixo,0,1
Renault KWID Climber 1.0 MT BSIV,2019,4109.58904109589,35000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,-0.4332471583793544,0.904504558191378,Baixo,0,1
Maruti Ciaz Delta BSIV,2018,8904.109589041096,22000.0,Petrol,Individual,Manual,Second Owner,21.56,1462.0,103.25,5.0,-0.00487831290537181,0.5421655007190714,Baixo,0,1
Hyundai i10 Magna,2012,3657.5342465753424,40000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,-0.4736362209526157,0.2422986945350945,Baixo,0,1
Hyundai EON Magna Plus,2013,2945.205479452055,47000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,-0.5372795922801786,0.4272165583485476,Baixo,0,1
Maruti Alto 800 LX,2017,3863.013698630137,15000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,-0.4552775561465878,1.3268169769004785,Baixo,0,1
Hyundai i20 Asta 1.4 CRDi,2013,5205.479452054795,110000.0,Diesel,Individual,Manual,Second Owner,21.27,1396.0,88.76,5.0,-0.3353342794138726,0.4696976892246105,Baixo,1,0
Maruti SX4 Celebration Diesel,2011,3315.068493150685,120000.0,Diesel,Individual,Manual,First Owner,21.5,1248.0,88.8,5.0,-0.5042339956293286,0.5271721604098729,Baixo,1,0
Renault KWID RXT,2017,4794.520547945205,35000.0,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5.0,-0.3720516090259283,1.4442648093225368,Baixo,0,1
Tata Tigor 1.2 Revotron XT,2018,5479.45205479452,22000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,-0.31085605967250224,0.227305354225896,Baixo,0,1
Maruti Wagon R VXI Optional,2017,5479.45205479452,70000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,-0.31085605967250224,0.2797820453080922,Baixo,0,1
Chevrolet Sail 1.3 LS,2013,3369.8630136986303,56000.0,Diesel,Dealer,Manual,First Owner,22.1,1248.0,74.0,5.0,-0.4993383516810545,0.6771055635018619,Baixo,1,0
Tata Indigo CS LS (TDI) BS-III,2014,3027.3972602739727,65000.0,Diesel,Dealer,Manual,First Owner,19.09,1405.0,69.01,5.0,-0.5299361263577675,-0.0750603420096145,Baixo,1,0
Hyundai Xcent 1.2 CRDi SX,2017,7534.246575342466,49000.0,Diesel,Dealer,Manual,First Owner,25.4,1186.0,73.97,5.0,-0.12726941161222394,1.5017392805077985,Baixo,1,0
Maruti Ciaz VDi Plus SHVS,2015,7534.246575342466,50000.0,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,5.0,-0.12726941161222394,2.173940704370214,Baixo,1,0
Maruti Swift VDI,2013,5136.986301369863,65000.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,-0.3414538343492152,2.251406295967741,Baixo,1,0
Hyundai Xcent 1.1 CRDi Base,2015,5356.164383561644,55000.0,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5.0,-0.3218712585561189,1.2518502753544842,Baixo,1,0
Hyundai Verna CRDi SX,2007,2904.109589041096,58000.0,Diesel,Dealer,Manual,Second Owner,16.8,1493.0,110.0,5.0,-0.5409513252413842,-0.6473061638107039,Baixo,1,0
Chevrolet Beat Diesel LT,2011,3027.3972602739727,56000.0,Diesel,Dealer,Manual,Second Owner,25.44,936.0,57.6,5.0,-0.5299361263577675,1.5117348407139315,Baixo,1,0
Fiat Linea Emotion (Diesel),2010,3630.1369863013697,61000.0,Diesel,Dealer,Manual,Second Owner,20.4,1248.0,91.7,5.0,-0.4760840429267527,0.25229425474122685,Baixo,1,0
Renault Scala Diesel RxL,2013,5465.753424657534,61000.0,Diesel,Dealer,Manual,Second Owner,21.64,1461.0,84.8,5.0,-0.3120799706595707,0.5621566211313371,Baixo,1,0
Hyundai Getz 1.5 CRDi GVS,2008,2397.2602739726026,61000.0,Diesel,Dealer,Manual,Second Owner,17.1,1493.0,110.0,5.0,-0.5862360317629196,-0.5723394622647096,Baixo,1,0
Skoda Rapid 1.6 TDI Elegance,2011,5630.136986301371,64481.0,Diesel,Dealer,Manual,Second Owner,20.5,1598.0,103.5,5.0,-0.2973930388147485,0.2772831552565587,Baixo,1,0
Volkswagen Vento Diesel Comfortline,2011,5000.0,65000.0,Diesel,Dealer,Manual,Second Owner,20.54,1598.0,103.6,5.0,-0.35369294421990044,0.287278715462691,Baixo,1,0
Nissan Sunny XV D,2015,6835.6164383561645,61000.0,Diesel,Dealer,Manual,Second Owner,22.71,1461.0,84.8,5.0,-0.18968887195271855,0.8295378566453834,Baixo,1,0
Chevrolet Spark 1.0,2009,1986.3013698630136,30000.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,-0.6229533613749751,-0.347439357626727,Baixo,0,1
