preco_de_venda_USD,kilometragem,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,Marca
6849.32,20000.0,Gasolina,Individual,Manual,1º dono,19.44,999.0,75.0,Volkswagen
3972.6,25000.0,Gasolina,Individual,Manual,1º dono,15.6,1196.0,70.0,Ford
1643.84,140000.0,Gasolina,Individual,Manual,3º dono,19.0,998.0,66.1,Maruti
11643.84,103000.0,Diesel,Distribuidora,Manual,1º dono,25.6,1498.0,97.9,Honda
8219.18,128000.0,Diesel,Distribuidora,Manual,1º dono,26.0,1498.0,98.6,Honda
8493.15,33000.0,Diesel,Individual,Manual,1º dono,20.14,1498.0,88.8,Volkswagen
1849.32,40000.0,Gasolina,Individual,Manual,4º dono e acima,12.85,1396.0,99.6,Tata
2739.73,80000.0,Diesel,Individual,Manual,1º dono,17.0,1405.0,71.0,Tata
10000.0,70000.0,Diesel,Individual,Manual,1º dono,26.21,1248.0,88.5,Maruti
2602.74,112000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
6986.29,62000.0,Diesel,Individual,Manual,2º dono,24.4,1120.0,71.0,Hyundai
3424.66,50000.0,Diesel,Individual,Manual,1º dono,21.02,1248.0,88.8,Tata
9863.01,40000.0,Diesel,Individual,Manual,2º dono,24.3,1248.0,88.5,Maruti
3082.19,15000.0,Gasolina,Individual,Manual,1º dono,15.6,1196.0,70.0,Ford
13013.7,20000.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
7260.27,52000.0,Gasolina,Individual,Manual,1º dono,17.19,1197.0,81.86,Hyundai
6438.36,70000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
6301.36,100000.0,Diesel,Individual,Manual,2º dono,25.2,1248.0,74.0,Maruti
3424.66,80000.0,Gasolina,Individual,Manual,1º dono,17.5,1298.0,85.8,Maruti
9863.01,25000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
8082.19,50000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
6095.89,19700.0,Gasolina,Individual,Manual,1º dono,18.15,1198.0,82.0,Mahindra
5095.89,50000.0,Diesel,Individual,Manual,4º dono e acima,25.83,1498.0,99.0,Ford
890.41,90000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
4109.59,140000.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.05,Ford
7123.29,40000.0,Gasolina,Individual,Manual,1º dono,20.3,1199.0,84.0,Tata
4246.58,7000.0,Gasolina,Individual,Manual,1º dono,22.5,999.0,67.0,Datsun
4794.52,15000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
4109.59,7000.0,Gasolina,Individual,Manual,1º dono,22.5,999.0,67.0,Datsun
5342.47,100000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
6164.38,80000.0,Diesel,Individual,Manual,1º dono,23.59,1364.0,67.04,Toyota
9931.51,50000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
5068.49,40000.0,Gasolina,Individual,Manual,2º dono,18.16,1196.0,86.8,Ford
2054.79,70000.0,Gasolina,Individual,Manual,3º dono,18.2,1061.0,64.0,Maruti
6616.44,15000.0,Gasolina,Individual,Manual,1º dono,23.1,998.0,67.04,Maruti
6438.36,10000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
13013.7,25000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
4726.03,70000.0,Gasolina,Individual,Manual,1º dono,17.6,1496.0,88.7,Toyota
4109.59,60000.0,Gasolina,Individual,Manual,1º dono,19.0,998.0,66.1,Maruti
2191.78,74800.0,Gasolina,Individual,Manual,2º dono,18.2,998.0,67.1,Maruti
6849.32,40000.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
6232.88,50000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
6438.36,23700.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
6438.36,23700.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
3150.67,53473.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
3013.7,80000.0,Gasolina,Individual,Manual,1º dono,17.92,1086.0,62.1,Hyundai
4931.51,120000.0,Diesel,Individual,Manual,1º dono,24.4,1120.0,71.0,Hyundai
4794.52,40000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
1986.3,90000.0,Diesel,Individual,Manual,3º dono,25.44,936.0,57.6,Chevrolet
4109.59,51000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,82.5,Chevrolet
2465.75,87000.0,Gasolina,Individual,Manual,2º dono,13.2,1495.0,94.0,Hyundai
7260.27,40000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
8493.15,90000.0,Diesel,Individual,Manual,2º dono,19.01,1461.0,108.45,Renault
4931.51,110000.0,Gasolina,Individual,Manual,3º dono,16.78,1496.0,88.73,Toyota
3356.16,86000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
1780.82,80000.0,Gasolina,Individual,Manual,3º dono,14.2,1597.0,92.0,Ford
958.9,65000.0,Gasolina,Individual,Manual,4º dono e acima,15.9,1298.0,85.0,Maruti
958.9,70000.0,Gasolina,Individual,Manual,4º dono e acima,15.9,1298.0,85.0,Maruti
8904.11,140000.0,Diesel,Individual,Manual,2º dono,25.01,1498.0,89.75,Ford
8356.16,18000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
4109.59,24000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
5821.92,60000.0,Diesel,Individual,Manual,1º dono,24.0,1120.0,70.0,Hyundai
4657.53,60000.0,Gasolina,Individual,Automatico,3º dono,16.95,1197.0,78.9,Hyundai
2191.78,70000.0,Diesel,Individual,Manual,1º dono,19.09,1396.0,69.0,Tata
3424.66,120000.0,Diesel,Individual,Manual,1º dono,19.1,1405.0,70.0,Tata
3082.19,100000.0,Diesel,Individual,Manual,3º dono,25.44,936.0,57.6,Chevrolet
753.42,75958.0,Diesel,Individual,Manual,2º dono,17.88,1396.0,52.8,Tata
1095.89,110000.0,Diesel,Individual,Manual,3º dono,16.8,1405.0,62.0,Tata
6849.32,40000.0,Gasolina,Individual,Manual,1º dono,20.85,1197.0,83.14,Maruti
6849.32,70000.0,Diesel,Individual,Manual,1º dono,25.83,1498.0,99.0,Ford
5479.45,60000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
3835.62,65000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
7945.21,88000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
1369.86,80000.0,Diesel,Individual,Manual,3º dono,18.8,1248.0,90.0,Tata
2054.79,80000.0,Gasolina,Individual,Manual,3º dono,15.0,1368.0,90.0,Tata
8767.12,110000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
4657.53,145000.0,Diesel,Individual,Manual,1º dono,20.86,1199.0,75.0,Skoda
11109.59,43000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.76,Hyundai
5616.42,120000.0,Diesel,Individual,Manual,1º dono,23.2,1248.0,73.94,Maruti
3013.7,136000.0,Gasolina,Individual,Manual,2º dono,16.1,1298.0,88.2,Maruti
2328.77,120000.0,Diesel,Individual,Manual,2º dono,17.88,1405.0,48.21,Tata
9589.04,25000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.86,Hyundai
1095.89,40000.0,Gasolina,Individual,Manual,2º dono,14.4,1599.0,94.0,Hyundai
3082.19,58343.0,Gasolina,Concessionaria,Manual,1º dono,21.79,998.0,67.05,Maruti
10136.99,38817.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
8904.11,5621.0,Gasolina,Concessionaria,Automatico,1º dono,22.0,1197.0,81.8,Maruti
8561.64,25538.0,Gasolina,Concessionaria,Manual,1º dono,16.78,1496.0,88.73,Toyota
8219.18,69779.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,1197.0,81.8,Maruti
6164.38,56290.0,Diesel,Distribuidora,Manual,1º dono,24.0,1186.0,73.97,Hyundai
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
8835.62,11000.0,Gasolina,Distribuidora,Automatico,1º dono,14.3,1598.0,103.5,Skoda
5753.42,120000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
12315.07,35000.0,Diesel,Individual,Manual,1º dono,25.1,1248.0,88.5,Maruti
6301.36,35000.0,Gasolina,Individual,Manual,1º dono,19.83,1198.0,67.0,Datsun
2054.79,120000.0,Diesel,Individual,Manual,2º dono,18.1,1493.0,110.0,Hyundai
4794.52,25000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
6986.29,100000.0,Diesel,Individual,Manual,2º dono,23.59,1364.0,67.05,Toyota
5068.49,35000.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
3287.67,44000.0,Gasolina,Individual,Manual,2º dono,20.92,998.0,67.1,Maruti
7260.27,100000.0,Diesel,Individual,Manual,2º dono,22.54,1396.0,88.73,Hyundai
4794.52,64000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
3013.7,70000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,80.0,Hyundai
4794.52,100000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
5068.49,90000.0,Diesel,Individual,Manual,2º dono,22.9,1248.0,74.0,Maruti
3013.7,50000.0,Gasolina,Individual,Manual,1º dono,17.5,1298.0,85.8,Maruti
2739.73,80000.0,Diesel,Individual,Manual,1º dono,22.1,1248.0,76.9,Chevrolet
2054.79,55000.0,Gasolina,Individual,Manual,1º dono,14.6,1368.0,88.7,Fiat
6849.32,20000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,81.86,Hyundai
4383.56,15000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
6027.4,35000.0,Gasolina,Individual,Automatico,1º dono,20.51,998.0,67.0,Maruti
4315.07,49000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,82.85,Hyundai
2780.81,158000.0,Diesel,Individual,Manual,1º dono,18.8,1248.0,90.0,Tata
1917.81,60000.0,Gasolina,Individual,Manual,2º dono,20.36,1197.0,78.9,Hyundai
2054.79,40000.0,Gasolina,Individual,Manual,2º dono,18.2,1061.0,64.0,Maruti
3424.66,55130.0,Diesel,Distribuidora,Manual,2º dono,20.0,1399.0,68.0,Ford
4520.55,22000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
3424.66,48000.0,Gasolina,Individual,Manual,1º dono,15.6,1196.0,70.0,Ford
4589.04,45000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,82.85,Hyundai
4383.56,51856.0,Gasolina,Distribuidora,Manual,3º dono,18.5,1197.0,80.0,Hyundai
7534.25,29434.0,Gasolina,Individual,Manual,1º dono,20.73,1373.0,91.1,Maruti
10958.9,25000.0,Diesel,Individual,Manual,1º dono,25.5,1498.0,98.6,Honda
5205.48,28000.0,Gasolina,Individual,Manual,2º dono,23.84,1199.0,84.0,Tata
5479.45,44500.0,Diesel,Individual,Manual,2º dono,20.46,1461.0,83.8,Renault
5136.99,34500.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
8904.11,15000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
4945.21,26000.0,Gasolina,Individual,Automatico,1º dono,19.34,1198.0,76.0,Nissan
7534.25,3000.0,Gasolina,Individual,Manual,1º dono,20.14,1197.0,81.86,Hyundai
9178.08,20000.0,Gasolina,Individual,Manual,1º dono,19.5,1199.0,88.76,Honda
12054.79,25000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
13013.7,35000.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
8219.18,65000.0,Diesel,Individual,Manual,1º dono,25.4,1186.0,73.97,Hyundai
8082.19,40000.0,Gasolina,Individual,Manual,2º dono,20.73,1373.0,91.1,Maruti
5753.42,30000.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
3424.66,43000.0,Diesel,Individual,Manual,1º dono,18.8,1248.0,90.0,Tata
7260.27,20000.0,Gasolina,Individual,Manual,1º dono,20.3,1199.0,83.81,Tata
2054.79,70000.0,Diesel,Individual,Manual,2º dono,25.44,936.0,57.6,Chevrolet
2465.75,100000.0,Diesel,Individual,Manual,2º dono,19.4,1405.0,70.0,Tata
4726.03,120000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,82.85,Hyundai
4794.52,110000.0,Diesel,Individual,Manual,3º dono,22.9,1248.0,74.0,Maruti
4452.05,16500.0,Gasolina,Individual,Manual,2º dono,23.01,999.0,67.0,Renault
4794.52,9900.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
2054.79,100000.0,Gasolina,Individual,Manual,2º dono,16.0,1368.0,90.0,Fiat
9589.04,20000.0,Gasolina,Individual,Manual,1º dono,23.26,1197.0,88.5,Maruti
10890.41,90000.0,Diesel,Individual,Manual,1º dono,28.09,1248.0,88.5,Maruti
12123.29,75000.0,Diesel,Individual,Automatico,1º dono,21.5,1498.0,108.5,Volkswagen
2191.78,140000.0,Diesel,Individual,Manual,1º dono,21.1,1248.0,73.9,Maruti
4109.59,120000.0,Diesel,Individual,Manual,2º dono,23.0,1396.0,90.0,Hyundai
13013.7,75000.0,Diesel,Individual,Automatico,1º dono,21.5,1498.0,108.5,Volkswagen
7808.22,100000.0,Diesel,Individual,Manual,2º dono,21.8,1461.0,78.0,Renault
5136.99,100000.0,Diesel,Individual,Manual,1º dono,18.1,1493.0,110.0,Hyundai
4794.52,100000.0,Gasolina,Individual,Manual,2º dono,16.78,1496.0,88.73,Toyota
5958.89,50000.0,Diesel,Individual,Manual,1º dono,20.14,1498.0,88.8,Volkswagen
6164.38,24019.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
2876.71,100000.0,Diesel,Individual,Manual,2º dono,21.1,1248.0,73.9,Maruti
7397.26,93000.0,Gasolina,Individual,Manual,2º dono,20.85,1197.0,83.14,Maruti
13561.64,19600.0,Diesel,Individual,Manual,1º dono,22.1,1396.0,88.7,Hyundai
4958.9,104000.0,Gasolina,Individual,Manual,1º dono,15.64,1193.0,64.1,Tata
12054.79,33000.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
9589.04,40000.0,Gasolina,Individual,Manual,1º dono,13.24,1598.0,102.5,Nissan
5479.45,60000.0,Diesel,Individual,Manual,1º dono,27.28,1047.0,69.0,Tata
2465.75,70000.0,Gasolina,Individual,Manual,1º dono,17.92,1086.0,62.1,Hyundai
2328.77,90000.0,Gasolina,Individual,Manual,3º dono,20.92,998.0,67.1,Maruti
10958.9,27000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
12328.77,35000.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
5342.47,120000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
6095.89,80000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
6301.36,70000.0,Diesel,Individual,Manual,4º dono e acima,23.4,1248.0,74.0,Maruti
2739.73,120000.0,Diesel,Individual,Manual,2º dono,21.1,1248.0,73.9,Maruti
4794.52,72000.0,Gasolina,Individual,Manual,2º dono,17.5,1197.0,85.8,Maruti
4452.05,50000.0,Gasolina,Individual,Automatico,1º dono,19.34,1198.0,76.0,Nissan
6246.56,32000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
7808.22,48000.0,Diesel,Individual,Manual,1º dono,21.7,1498.0,98.96,Ford
11506.85,30000.0,Diesel,Individual,Manual,1º dono,19.87,1461.0,83.14,Nissan
7232.88,5000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
1397.26,50000.0,Gasolina,Individual,Manual,2º dono,15.26,1150.0,74.9,Chevrolet
2027.4,70000.0,Gasolina,Individual,Manual,3º dono,14.7,1150.0,76.0,Chevrolet
8904.11,50000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
4246.58,40000.0,Gasolina,Individual,Manual,1º dono,16.47,1198.0,73.9,Volkswagen
6575.34,30000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,82.0,Hyundai
5068.49,40000.0,Gasolina,Individual,Manual,1º dono,19.49,1198.0,67.04,Nissan
4383.56,60000.0,Gasolina,Individual,Manual,4º dono e acima,18.6,1197.0,85.8,Maruti
5753.42,67000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,85.8,Maruti
3287.67,60000.0,Gasolina,Individual,Manual,2º dono,17.5,1298.0,85.8,Maruti
3013.7,60000.0,Gasolina,Individual,Manual,1º dono,22.5,999.0,67.0,Datsun
4794.52,30000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
9246.58,40000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
5958.89,50000.0,Gasolina,Individual,Manual,2º dono,18.16,1197.0,78.8,Toyota
4260.27,94000.0,Diesel,Individual,Manual,2º dono,21.1,1248.0,75.0,Maruti
7260.27,79000.0,Diesel,Individual,Manual,2º dono,25.83,1498.0,99.0,Ford
6027.4,20000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
6027.4,17000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
8972.6,20000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
8972.6,20000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
890.41,70000.0,Gasolina,Individual,Manual,3º dono,15.0,1086.0,66.6,Hyundai
2739.73,60000.0,Diesel,Individual,Manual,1º dono,23.03,1396.0,69.0,Tata
10273.97,40000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.73,Hyundai
6506.85,57000.0,Gasolina,Individual,Manual,1º dono,17.8,1198.0,86.7,Honda
1506.85,120000.0,Diesel,Individual,Manual,2º dono,17.8,1405.0,70.0,Tata
4794.52,30000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
6164.38,175000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
2054.79,90000.0,Diesel,Individual,Manual,1º dono,17.0,1405.0,70.0,Tata
1095.89,110000.0,Diesel,Individual,Manual,2º dono,17.2,1396.0,53.5,Tata
5890.41,35000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,81.83,Hyundai
9178.08,60000.0,Diesel,Individual,Manual,1º dono,26.0,1498.0,98.6,Honda
6027.4,50000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
3493.14,90000.0,Diesel,Individual,Manual,1º dono,23.0,1396.0,90.0,Hyundai
3835.62,80000.0,Diesel,Individual,Manual,2º dono,22.07,1199.0,73.9,Volkswagen
9931.51,35000.0,Gasolina,Individual,Automatico,1º dono,21.21,1197.0,81.8,Maruti
1232.88,70000.0,Gasolina,Individual,Manual,1º dono,18.2,998.0,67.1,Maruti
3931.51,100000.0,Gasolina,Individual,Manual,2º dono,19.81,1086.0,68.05,Hyundai
8904.11,40000.0,Gasolina,Individual,Manual,1º dono,17.43,1396.0,105.5,Hyundai
3287.67,108916.0,Gasolina,Individual,Manual,2º dono,20.51,998.0,67.04,Maruti
13698.63,50000.0,Diesel,Individual,Manual,2º dono,26.0,1498.0,98.6,Honda
2739.73,90000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
4520.55,90000.0,Diesel,Individual,Manual,1º dono,23.0,1396.0,90.0,Hyundai
2739.73,70000.0,Diesel,Individual,Manual,1º dono,21.1,1248.0,73.9,Maruti
3561.64,120000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
8082.19,40000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
7465.75,180000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
2876.71,90000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
2534.25,110000.0,Gasolina,Individual,Manual,2º dono,17.7,1497.0,78.0,Honda
1712.33,59000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
1342.47,70000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
1369.86,190000.0,Diesel,Individual,Manual,1º dono,17.0,1405.0,71.0,Tata
3424.66,180000.0,Diesel,Individual,Manual,1º dono,20.8,1461.0,64.1,Mahindra
1301.37,80000.0,Diesel,Individual,Manual,2º dono,17.88,1396.0,52.8,Tata
3808.22,20000.0,Gasolina,Individual,Manual,1º dono,22.5,999.0,67.0,Datsun
3493.14,120000.0,Diesel,Individual,Manual,3º dono,22.07,1199.0,73.9,Volkswagen
9246.58,10000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
8219.18,147000.0,Diesel,Individual,Manual,2º dono,26.59,1248.0,74.0,Maruti
13013.7,51000.0,Diesel,Individual,Manual,1º dono,25.1,1248.0,88.5,Maruti
3150.67,60000.0,Gasolina,Individual,Manual,3º dono,17.7,1497.0,78.0,Honda
4794.52,40000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
7671.23,35000.0,Gasolina,Individual,Manual,1º dono,16.2,1199.0,74.0,Volkswagen
6027.4,30000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
3013.7,90000.0,Gasolina,Individual,Manual,2º dono,19.0,998.0,66.1,Maruti
10273.97,110000.0,Diesel,Individual,Manual,2º dono,28.4,1248.0,74.02,Maruti
811.77,104000.0,Diesel,Individual,Manual,2º dono,17.2,1396.0,53.5,Tata
10136.99,9000.0,Gasolina,Individual,Automatico,1º dono,21.4,1197.0,83.1,Maruti
7808.22,19000.0,Gasolina,Individual,Automatico,2º dono,20.89,1197.0,81.8,Maruti
5890.41,20000.0,Gasolina,Individual,Automatico,1º dono,20.51,998.0,67.0,Maruti
10958.9,70000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
6164.38,53000.0,Diesel,Individual,Manual,1º dono,24.0,1120.0,70.0,Hyundai
5753.42,105000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
10684.93,7200.0,Gasolina,Individual,Manual,1º dono,21.1,998.0,100.5,Maruti
4383.56,77000.0,Diesel,Individual,Manual,2º dono,22.07,1199.0,73.9,Volkswagen
5136.99,70000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
8493.15,50000.0,Gasolina,Individual,Manual,1º dono,18.12,1196.0,86.8,Ford
6849.32,65000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,81.86,Hyundai
2671.23,50000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
6465.75,30000.0,Gasolina,Individual,Automatico,1º dono,20.51,998.0,67.0,Maruti
3424.66,58000.0,Gasolina,Individual,Manual,2º dono,23.95,998.0,67.05,Maruti
2260.27,70000.0,Diesel,Individual,Manual,2º dono,25.44,936.0,57.6,Chevrolet
7191.78,110000.0,Diesel,Individual,Manual,2º dono,20.65,1248.0,88.7,Tata
1986.3,65000.0,Gasolina,Individual,Manual,3º dono,18.9,998.0,67.1,Maruti
4452.05,100000.0,Diesel,Individual,Manual,1º dono,22.3,1248.0,88.8,Tata
4246.58,90000.0,Diesel,Individual,Manual,2º dono,19.68,1399.0,67.0,Ford
4520.55,100000.0,Diesel,Individual,Manual,2º dono,19.68,1399.0,67.0,Ford
3424.66,80000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
4178.08,40000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
8219.18,50000.0,Diesel,Individual,Manual,1º dono,26.21,1248.0,88.5,Maruti
3835.62,110000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
2095.89,50000.0,Diesel,Individual,Manual,2º dono,23.57,1396.0,70.0,Tata
4178.08,40000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
3219.18,80000.0,Gasolina,Individual,Manual,3º dono,20.92,998.0,67.1,Maruti
6849.32,15000.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
9246.58,88000.0,Diesel,Distribuidora,Automatico,1º dono,21.66,1498.0,103.52,Skoda
8095.89,60000.0,Diesel,Distribuidora,Manual,1º dono,21.49,1498.0,108.5,Volkswagen
8013.7,72000.0,Diesel,Distribuidora,Manual,1º dono,22.54,1396.0,88.73,Hyundai
6164.38,53190.0,Diesel,Distribuidora,Manual,1º dono,28.4,1248.0,74.0,Maruti
6643.82,70100.0,Diesel,Distribuidora,Manual,1º dono,22.54,1396.0,88.73,Hyundai
8904.11,47725.0,Diesel,Distribuidora,Manual,1º dono,27.3,1498.0,98.6,Honda
5958.89,70195.0,Diesel,Distribuidora,Manual,2º dono,28.4,1248.0,74.02,Maruti
2671.23,77395.0,Diesel,Distribuidora,Manual,2º dono,20.0,1399.0,68.0,Ford
8904.11,64000.0,Diesel,Distribuidora,Automatico,1º dono,14.62,1498.0,113.42,Hyundai
2602.74,74321.0,Diesel,Distribuidora,Manual,1º dono,25.44,936.0,56.3,Chevrolet
5616.42,80235.0,Diesel,Distribuidora,Manual,2º dono,28.4,1248.0,74.02,Maruti
8917.81,69000.0,Diesel,Distribuidora,Automatico,1º dono,22.15,1498.0,108.6,Volkswagen
8904.11,57000.0,Diesel,Distribuidora,Manual,1º dono,23.65,1248.0,88.5,Maruti
10273.97,89000.0,Diesel,Distribuidora,Manual,1º dono,21.14,1498.0,103.6,Skoda
9383.56,26000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.0,Maruti
6986.29,100000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.0,Maruti
8904.11,82050.0,Diesel,Individual,Manual,1º dono,19.3,1248.0,73.9,Maruti
4369.86,30000.0,Gasolina,Individual,Automatico,1º dono,24.04,999.0,67.0,Renault
8767.12,6000.0,Gasolina,Individual,Manual,1º dono,19.5,1199.0,88.76,Honda
8904.11,30000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
2397.26,120000.0,Diesel,Individual,Manual,1º dono,17.8,1248.0,75.0,Maruti
5136.99,76000.0,Diesel,Individual,Manual,3º dono,24.0,1120.0,70.0,Hyundai
5890.41,80000.0,Diesel,Individual,Manual,2º dono,24.0,1120.0,70.0,Hyundai
890.41,110000.0,Diesel,Individual,Manual,2º dono,17.2,1396.0,53.5,Tata
2054.79,70000.0,Gasolina,Individual,Manual,3º dono,13.2,1495.0,94.0,Hyundai
